eng,part,level
POOR:ADJECTIVE,ADJECTIVE,1
POOR:NOUN,NOUN,4
POOR:NOUN,NOUN,5
POORLY:ADVERB,ADVERB,5
POORLY:ADJECTIVE,ADJECTIVE,5
POP:NOUN,NOUN,2
POP:VERB,VERB,5
POPULAR:ADJECTIVE,ADJECTIVE,2
POPULARITY:NOUN,NOUN,4
POPULATE:VERB,VERB,5
POPULATION:NOUN,NOUN,3
PORK:NOUN,NOUN,3
PORT:NOUN,NOUN,3
PORTABLE:ADJECTIVE,ADJECTIVE,5
PORTION:NOUN,NOUN,4
PORTRAIT:NOUN,NOUN,4
PORTRAY:VERB,VERB,6
PORTRAYAL:NOUN,NOUN,6
POSE:VERB,VERB,5
POSH:ADJECTIVE,ADJECTIVE,5
POSITION:NOUN,NOUN,3
POSITIVE:ADJECTIVE,ADJECTIVE,3
POSITIVE:NOUN,NOUN,6
POSITIVELY:ADVERB,ADVERB,4
POSSESS:VERB,VERB,5
POSSESSION:NOUN,NOUN,5
POSSESSIVE:ADJECTIVE,ADJECTIVE,4
POSSIBILITY:NOUN,NOUN,3
POSSIBLE:ADJECTIVE,ADJECTIVE,3
POSSIBLY:ADVERB,ADVERB,3
POST:NOUN,NOUN,2
POST:VERB,VERB,4
POSTAL:NOUN,NOUN,5
POSTCARD:NOUN,NOUN,2
POSTER:NOUN,NOUN,2
POSTMAN:NOUN,NOUN,3
POST OFFICE:NOUN,NOUN,2
POSTPONE:VERB,VERB,3
POSTURE:NOUN,NOUN,5
POT:NOUN,NOUN,3
POTATO:NOUN,NOUN,1
POTENTIAL:NOUN,NOUN,4
POTENTIAL:NOUN,NOUN,4
POTENTIALLY:ADVERB,ADVERB,4
POTTERY:NOUN,NOUN,4
POUND:NOUN,NOUN,3
POUND:VERB,VERB,4
POUR:VERB,VERB,4
POVERTY:NOUN,NOUN,4
POWDER:NOUN,NOUN,3
POWER:NOUN,NOUN,4
POWERFUL:ADJECTIVE,ADJECTIVE,3
POWERFULLY:ADVERB,ADVERB,4
PRACTICAL:ADJECTIVE,ADJECTIVE,5
PRACTICALLY:ADVERB,ADVERB,4
PRACTICE:NOUN,NOUN,4
PRACTISE:VERB,VERB,3
PRACTITIONER:NOUN,NOUN,6
PRAGMATIC:ADJECTIVE,ADJECTIVE,6
PRAISE:VERB,VERB,4
PRAISE:NOUN,NOUN,5
PRAWN:NOUN,NOUN,4
PRAY:VERB,VERB,3
PRAYER:NOUN,NOUN,3
PRECAUTION:NOUN,NOUN,5
PRECEDE:VERB,VERB,6
PRECEDENT:NOUN,NOUN,6
PRECIOUS:ADJECTIVE,ADJECTIVE,4
PRECISE:ADJECTIVE,ADJECTIVE,4
PRECISELY:ADVERB,ADVERB,4
PREDATOR:NOUN,NOUN,5
PREDECESSOR:NOUN,NOUN,6
PREDICT:VERB,VERB,3
PREDICTABLE:ADJECTIVE,ADJECTIVE,4
PREDICTION:NOUN,NOUN,4
PREDOMINANT:ADJECTIVE,ADJECTIVE,6
PREDOMINANTLY:ADVERB,ADVERB,6
PREFER:VERB,VERB,2
PREFERABLE:ADJECTIVE,ADJECTIVE,4
PREFERABLY:ADVERB,ADVERB,4
PREFERENCE:NOUN,NOUN,4
PREFIX:NOUN,NOUN,4
PREGNANCY:NOUN,NOUN,5
PREGNANT:ADJECTIVE,ADJECTIVE,3
PREJUDICE:NOUN,NOUN,4
PREJUDICED:ADJECTIVE,ADJECTIVE,5
PRELIMINARY:NOUN,NOUN,5
PREMISES:NOUN,NOUN,5
PREMIUM:NOUN,NOUN,6
PREMIUM:NOUN,NOUN,6
PREPARATION:NOUN,NOUN,3
PREPARE:VERB,VERB,2
PREPARED:ADJECTIVE,ADJECTIVE,3
PREPOSITION:NOUN,NOUN,3
PRESCRIBE:VERB,VERB,6
PRESCRIPTION:NOUN,NOUN,3
PRESENCE:NOUN,NOUN,5
PRESENT:NOUN,NOUN,2
PRESENT:ADJECTIVE,ADJECTIVE,3
PRESENT:VERB,VERB,4
PRESENTATION:NOUN,NOUN,4
PRESENTER:NOUN,NOUN,4
PRESENTLY:ADVERB,ADVERB,5
PRESERVATION:NOUN,NOUN,5
PRESERVE:VERB,VERB,4
PRESIDENCY:NOUN,NOUN,4
PRESIDENT:NOUN,NOUN,3
PRESIDENTIAL:NOUN,NOUN,4
PRESS:VERB,VERB,5
PRESS:VERB,VERB,6
PRESS:NOUN,NOUN,4
PRESSURE:NOUN,NOUN,4
PRESTIGE:NOUN,NOUN,5
PRESTIGIOUS:ADJECTIVE,ADJECTIVE,5
PRESUMABLY:ADVERB,ADVERB,4
PRESUME:VERB,VERB,5
PRESUMPTION:NOUN,NOUN,6
PRETEND:VERB,VERB,4
PRETTY:ADJECTIVE,ADJECTIVE,2
PRETTY:ADVERB,ADVERB,3
PREVAIL:VERB,VERB,6
PREVENT:VERB,VERB,3
PREVENTION:NOUN,NOUN,4
PREVENTIVE:ADJECTIVE,ADJECTIVE,6
PREVIOUS:NOUN,NOUN,3
PREVIOUSLY:ADVERB,ADVERB,3
PREY:NOUN,NOUN,6
PRICE:NOUN,NOUN,4
PRICE:VERB,VERB,5
PRICELESS:ADJECTIVE,ADJECTIVE,4
PRIDE:NOUN,NOUN,4
PRIEST:NOUN,NOUN,3
PRIMARILY:ADVERB,ADVERB,4
PRIMARY:NOUN,NOUN,4
PRIMARY SCHOOL:NOUN,NOUN,3
PRIME:NOUN,NOUN,6
PRIME MINISTER:NOUN,NOUN,4
PRINCE:NOUN,NOUN,3
PRINCESS:NOUN,NOUN,3
PRINCIPAL:NOUN,NOUN,3
PRINCIPAL:NOUN,NOUN,4
PRINCIPLE:NOUN,NOUN,5
PRINT:NOUN,NOUN,5
PRINT:VERB,VERB,3
PRINTER:NOUN,NOUN,2
PRIOR:ADJECTIVE,ADJECTIVE,5
PRIORITY:NOUN,NOUN,4
PRISON:NOUN,NOUN,3
PRISONER:NOUN,NOUN,4
PRIVACY:NOUN,NOUN,5
PRIVATE:ADJECTIVE,ADJECTIVE,3
PRIVATELY:ADVERB,ADVERB,4
PRIVATIZE:VERB,VERB,5
PRIVILEGE:NOUN,NOUN,5
PRIVILEGED:ADJECTIVE,ADJECTIVE,5
PRIZE:NOUN,NOUN,2
PRO:NOUN,NOUN,4
PROBABILITY:NOUN,NOUN,5
PROBABLE:ADJECTIVE,ADJECTIVE,4
PROBABLY:ADVERB,ADVERB,2
PROBLEM:NOUN,NOUN,1
PROBLEMATIC:ADJECTIVE,ADJECTIVE,5
PROCEDURE:NOUN,NOUN,4
PROCEED:VERB,VERB,5
PROCEEDINGS:NOUN,NOUN,6
PROCESS:NOUN,NOUN,5
PROCESS:VERB,VERB,4
PROCESSION:NOUN,NOUN,6
PRODUCE:VERB,VERB,4
PRODUCE:NOUN,NOUN,6
PRODUCER:NOUN,NOUN,4
PRODUCT:NOUN,NOUN,3
PRODUCTION:NOUN,NOUN,4
PRODUCTIVE:ADJECTIVE,ADJECTIVE,4
PRODUCTIVITY:NOUN,NOUN,5
PROFESSION:NOUN,NOUN,3
PROFESSIONAL:ADJECTIVE,ADJECTIVE,3
PROFESSIONAL:NOUN,NOUN,4
PROFESSOR:NOUN,NOUN,3
PROFILE:NOUN,NOUN,4
PROFIT:NOUN,NOUN,4
PROFITABLE:ADJECTIVE,ADJECTIVE,4
PROFOUND:ADJECTIVE,ADJECTIVE,6
PROFOUNDLY:ADVERB,ADVERB,6
PROGRAM:NOUN,NOUN,2
PROGRAMME:NOUN,NOUN,3
PROGRAMMER:NOUN,NOUN,5
PROGRAMMING:NOUN,NOUN,4
PROGRESS:NOUN,NOUN,3
PROGRESS:VERB,VERB,5
PROGRESSION:NOUN,NOUN,5
PROGRESSIVE:ADJECTIVE,ADJECTIVE,4
PROHIBIT:VERB,VERB,4
PROJECT:NOUN,NOUN,3
PROJECTION:NOUN,NOUN,5
PROLONG:VERB,VERB,5
PROLONGED:ADJECTIVE,ADJECTIVE,5
PROMINENT:ADJECTIVE,ADJECTIVE,5
PROMISE:VERB,VERB,3
PROMISE:NOUN,NOUN,3
PROMISING:ADJECTIVE,ADJECTIVE,5
PROMOTE:VERB,VERB,4
PROMOTION:NOUN,NOUN,4
PROMPT:ADJECTIVE,ADJECTIVE,4
PROMPT:VERB,VERB,6
PROMPTLY:ADVERB,ADVERB,4
PRONE:ADJECTIVE,ADJECTIVE,6
PRONOUN:NOUN,NOUN,3
PRONOUNCE:VERB,VERB,3
PRONUNCIATION:NOUN,NOUN,3
PROOF:NOUN,NOUN,4
PROPAGANDA:NOUN,NOUN,6
PROPER:NOUN,NOUN,3
PROPERLY:ADVERB,ADVERB,3
PROPER NOUN:NOUN,NOUN,4
PROPERTY:NOUN,NOUN,3
PROPORTION:NOUN,NOUN,5
PROPOSAL:NOUN,NOUN,4
PROPOSE:VERB,VERB,4
PROPOSED:ADJECTIVE,ADJECTIVE,4
PROPOSITION:NOUN,NOUN,5
PROSECUTE:VERB,VERB,6
PROSECUTION:NOUN,NOUN,6
PROSECUTOR:NOUN,NOUN,6
PROSPECT:NOUN,NOUN,4
PROSPECTIVE:ADJECTIVE,ADJECTIVE,5
PROSPER:VERB,VERB,6
PROSPERITY:NOUN,NOUN,5
PROSPEROUS:ADJECTIVE,ADJECTIVE,5
PROSTITUTE:NOUN,NOUN,5
PROTAGONIST:NOUN,NOUN,6
PROTECT:VERB,VERB,3
PROTECTION:NOUN,NOUN,4
PROTECTIVE:ADJECTIVE,ADJECTIVE,4
PROTEIN:NOUN,NOUN,5
PROTEST:NOUN,NOUN,4
PROTEST:VERB,VERB,4
PROUD:ADJECTIVE,ADJECTIVE,3
PROUDLY:ADVERB,ADVERB,4
PROVE:VERB,VERB,4
PROVERB:NOUN,NOUN,6
PROVIDE:VERB,VERB,3
PROVIDED (THAT):CONJUNCTION,CONJUNCTION,4
PROVIDER:NOUN,NOUN,5
PROVINCE:NOUN,NOUN,6
PROVINCIAL:ADJECTIVE,ADJECTIVE,6
PROVISION:NOUN,NOUN,5
PROVOCATION:NOUN,NOUN,6
PROVOKE:VERB,VERB,6
PROXIMITY:NOUN,NOUN,6
PSYCHIATRIST:NOUN,NOUN,6
PSYCHOLOGICAL:ADJECTIVE,ADJECTIVE,4
PSYCHOLOGICALLY:ADVERB,ADVERB,4
PSYCHOLOGIST:NOUN,NOUN,4
PSYCHOLOGY:NOUN,NOUN,4
PUB:NOUN,NOUN,2
PUBLIC:ADJECTIVE,ADJECTIVE,4
PUBLIC:NOUN,NOUN,4
PUBLICATION:NOUN,NOUN,4
PUBLICITY:NOUN,NOUN,4
PUBLICLY:ADVERB,ADVERB,5
PUBLIC TRANSPORT:NOUN,NOUN,3
PUBLISH:VERB,VERB,3
PUBLISHER:NOUN,NOUN,4
PUDDING:NOUN,NOUN,4
PULL:VERB,VERB,4
PULLOVER:NOUN,NOUN,3
PULSE:NOUN,NOUN,5
PUMP:NOUN,NOUN,3
PUNCH:NOUN,NOUN,4
PUNCH:VERB,VERB,4
PUNCTUATION:NOUN,NOUN,3
PUNISH:VERB,VERB,3
PUNISHMENT:NOUN,NOUN,4
PUPIL:NOUN,NOUN,2
PUPPY:NOUN,NOUN,3
PURCHASE:VERB,VERB,4
PURCHASE:NOUN,NOUN,4
PURE:ADJECTIVE,ADJECTIVE,3
PURELY:ADVERB,ADVERB,5
PURITY:NOUN,NOUN,5
PURPLE:ADJECTIVE,ADJECTIVE,2
PURPLE:NOUN,NOUN,2
PURPOSE:NOUN,NOUN,4
PURSE:NOUN,NOUN,2
PURSUE:VERB,VERB,5
PURSUIT:NOUN,NOUN,6
PUSH:VERB,VERB,3
PUSH:NOUN,NOUN,4
PUSHY:ADJECTIVE,ADJECTIVE,6
PUZZLE:NOUN,NOUN,4
PUZZLE:VERB,VERB,5
PUZZLED:ADJECTIVE,ADJECTIVE,4
PYJAMAS:NOUN,NOUN,4
PYRAMID:NOUN,NOUN,5
QUAINT:ADJECTIVE,ADJECTIVE,6
QUALIFICATION:NOUN,NOUN,4
QUALIFIED:ADJECTIVE,ADJECTIVE,3
QUALIFY:VERB,VERB,4
QUALITY:NOUN,NOUN,3
QUALITY:ADJECTIVE,ADJECTIVE,3
QUANTITY:NOUN,NOUN,4
QUARREL:NOUN,NOUN,4
QUARREL:VERB,VERB,4
QUARTER:NOUN,NOUN,3
QUEEN:NOUN,NOUN,2
QUERY:NOUN,NOUN,4
QUEST:NOUN,NOUN,6
QUESTION:NOUN,NOUN,4
QUESTION:VERB,VERB,4
QUESTIONABLE:ADJECTIVE,ADJECTIVE,6
QUESTION MARK:NOUN,NOUN,3
QUEUE:NOUN,NOUN,3
QUEUE:VERB,VERB,4
QUICK:ADJECTIVE,ADJECTIVE,1
QUICKLY:ADVERB,ADVERB,2
QUIET:ADJECTIVE,ADJECTIVE,3
QUIET:NOUN,NOUN,4
QUIETLY:ADVERB,ADVERB,3
QUIT:VERB,VERB,3
QUITE:ADVERB,ADVERB,2
QUIZ:NOUN,NOUN,2
QUOTATION:NOUN,NOUN,6
QUOTE:VERB,VERB,5
QUOTE:NOUN,NOUN,6
RABBIT:NOUN,NOUN,2
RACE:NOUN,NOUN,4
RACE:VERB,VERB,4
RACIAL:ADJECTIVE,ADJECTIVE,4
RACIALLY:ADVERB,ADVERB,5
RACISM:NOUN,NOUN,4
RACIST:NOUN,NOUN,6
RACIST:ADJECTIVE,ADJECTIVE,6
RACKET:NOUN,NOUN,4
RADIATION:NOUN,NOUN,5
RADICAL:ADJECTIVE,ADJECTIVE,5
RADICAL:NOUN,NOUN,6
RADICALLY:ADVERB,ADVERB,5
RADIO:NOUN,NOUN,1
RAGE:NOUN,NOUN,4
RAGE:VERB,VERB,6
RAID:NOUN,NOUN,6
RAID:VERB,VERB,6
RAIL:NOUN,NOUN,4
RAILWAY:NOUN,NOUN,2
RAIN:NOUN,NOUN,1
RAIN:VERB,VERB,1
RAINBOW:NOUN,NOUN,4
RAINCOAT:NOUN,NOUN,2
RAINFOREST:NOUN,NOUN,3
RAINY:ADJECTIVE,ADJECTIVE,3
RAISE:VERB,VERB,4
RALLY:NOUN,NOUN,6
RANDOM:ADJECTIVE,ADJECTIVE,5
RANDOMLY:ADVERB,ADVERB,5
RANGE:NOUN,NOUN,4
RANGE:VERB,VERB,4
RANK:NOUN,NOUN,5
RANK:VERB,VERB,5
RAP:NOUN,NOUN,2
RAPE:VERB,VERB,4
RAPE:NOUN,NOUN,4
RAPID:ADJECTIVE,ADJECTIVE,4
RAPIDLY:ADVERB,ADVERB,4
RARE:ADJECTIVE,ADJECTIVE,4
RARELY:ADVERB,ADVERB,3
RARITY:NOUN,NOUN,5
RASH:NOUN,NOUN,6
RASH:ADJECTIVE,ADJECTIVE,6
RAT:NOUN,NOUN,2
RATE:NOUN,NOUN,5
RATE:VERB,VERB,5
RATHER:ADVERB,ADVERB,3
RATING:NOUN,NOUN,5
RATIO:NOUN,NOUN,5
RATIONAL:ADJECTIVE,ADJECTIVE,5
RAW:ADJECTIVE,ADJECTIVE,3
RAY:NOUN,NOUN,5
RAZOR:NOUN,NOUN,4
REACH:VERB,VERB,3
REACH:NOUN,NOUN,5
REACT:VERB,VERB,4
REACTION:NOUN,NOUN,4
READ:VERB,VERB,3
READ:NOUN,NOUN,6
READER:NOUN,NOUN,3
READERSHIP:NOUN,NOUN,5
READILY:ADVERB,ADVERB,4
READINESS:NOUN,NOUN,5
READING:NOUN,NOUN,3
READJUST:VERB,VERB,5
REAL:ADJECTIVE,ADJECTIVE,2
REAL:NOUN,NOUN,4
REALISTIC:ADJECTIVE,ADJECTIVE,3
REALISTICALLY:ADVERB,ADVERB,5
REALITY:NOUN,NOUN,4
REALIZATION:NOUN,NOUN,5
REALIZE (ALSO UK REALISE):VERB,VERB,4
REALLY:ADVERB,ADVERB,2
REALLY:EXCLAMATION,EXCLAMATION,2
REALM:NOUN,NOUN,6
REAP:VERB,VERB,6
REAR:NOUN,NOUN,4
REAR:NOUN,NOUN,5
REAR:VERB,VERB,5
REARRANGE:VERB,VERB,4
REASON:NOUN,NOUN,4
REASONABLE:ADJECTIVE,ADJECTIVE,3
REASONABLY:ADVERB,ADVERB,3
REASONING:NOUN,NOUN,6
REASSURANCE:NOUN,NOUN,6
REASSURE:VERB,VERB,5
REASSURING:ADJECTIVE,ADJECTIVE,5
REBEL:NOUN,NOUN,4
REBEL:VERB,VERB,4
REBELLION:NOUN,NOUN,5
REBELLIOUS:ADJECTIVE,ADJECTIVE,5
REBUILD:VERB,VERB,3
RECALL:VERB,VERB,4
RECEIPT:NOUN,NOUN,3
RECEIVE:VERB,VERB,3
RECENT:ADJECTIVE,ADJECTIVE,3
RECENTLY:ADVERB,ADVERB,3
RECEPTION:NOUN,NOUN,4
RECEPTIONIST:NOUN,NOUN,2
RECEPTIVE:ADJECTIVE,ADJECTIVE,6
RECESSION:NOUN,NOUN,4
RECHARGE:VERB,VERB,5
RECIPE:NOUN,NOUN,4
RECKLESS:ADJECTIVE,ADJECTIVE,6
RECKON:VERB,VERB,4
RECOGNITION:NOUN,NOUN,6
RECOGNIZE (ALSO UK RECOGNISE):VERB,VERB,4
RECOLLECT:VERB,VERB,6
RECOLLECTION:NOUN,NOUN,6
RECOMMEND:VERB,VERB,3
RECOMMENDATION:NOUN,NOUN,4
RECONCILE:VERB,VERB,6
RECONSIDER:VERB,VERB,5
RECONSTRUCT:VERB,VERB,5
RECONSTRUCTION:NOUN,NOUN,5
RECORD:VERB,VERB,3
RECORD:NOUN,NOUN,4
RECORDING:NOUN,NOUN,3
RECOVER:VERB,VERB,4
RECOVERY:NOUN,NOUN,5
RECREATE:VERB,VERB,5
RECREATION:NOUN,NOUN,4
RECREATIONAL:ADJECTIVE,ADJECTIVE,6
RECRUIT:VERB,VERB,5
RECRUIT:NOUN,NOUN,6
RECRUITMENT:NOUN,NOUN,5
RECTANGLE:NOUN,NOUN,5
RECTANGULAR:ADJECTIVE,ADJECTIVE,4
RECTIFY:VERB,VERB,5
RECUR:VERB,VERB,6
RECYCLE:VERB,VERB,3
RECYCLED:ADJECTIVE,ADJECTIVE,3
RECYCLING:NOUN,NOUN,3
RED:ADJECTIVE,ADJECTIVE,3
RED:NOUN,NOUN,4
REDEVELOP:VERB,VERB,5
REDEVELOPMENT:NOUN,NOUN,5
REDISTRIBUTE:VERB,VERB,6
REDUCE:VERB,VERB,3
REDUCTION:NOUN,NOUN,4
REDUNDANCY:NOUN,NOUN,5
REDUNDANT:ADJECTIVE,ADJECTIVE,5
REFER:VERB,VERB,4
REFER:VERB,VERB,6
REFER:VERB,VERB,6
REFEREE:NOUN,NOUN,4
REFERENCE:NOUN,NOUN,4
REFERENDUM:NOUN,NOUN,6
REFINE:VERB,VERB,6
REFINED:ADJECTIVE,ADJECTIVE,6
REFLECT:VERB,VERB,4
REFLECTION:NOUN,NOUN,5
REFORM:NOUN,NOUN,6
REFORM:VERB,VERB,6
REFRAIN:VERB,VERB,6
REFRESH:VERB,VERB,5
REFRESHING:ADJECTIVE,ADJECTIVE,5
REFRESHMENTS:NOUN,NOUN,3
REFUGE:NOUN,NOUN,6
REFUGEE:NOUN,NOUN,4
REFUND:NOUN,NOUN,3
REFUND:VERB,VERB,5
REFUSAL:NOUN,NOUN,5
REFUSE:VERB,VERB,3
REGAIN:VERB,VERB,4
REGARD:VERB,VERB,4
REGARD:NOUN,NOUN,4
REGARDLESS:ADVERB,ADVERB,5
REGIME:NOUN,NOUN,6
REGION:NOUN,NOUN,4
REGIONAL:ADJECTIVE,ADJECTIVE,4
REGISTER:VERB,VERB,4
REGISTER:NOUN,NOUN,5
REGISTRATION:NOUN,NOUN,3
REGRET:VERB,VERB,3
REGRET:NOUN,NOUN,4
REGULAR:ADJECTIVE,ADJECTIVE,3
REGULARLY:ADVERB,ADVERB,3
REGULATE:VERB,VERB,5
REGULATION:NOUN,NOUN,4
REHEARSAL:NOUN,NOUN,4
REHEARSE:VERB,VERB,5
REIGN:NOUN,NOUN,5
REIGN:VERB,VERB,6
REINFORCE:VERB,VERB,5
REJECT:VERB,VERB,4
REJECTION:NOUN,NOUN,6
RELATE:VERB,VERB,6
RELATED:ADJECTIVE,ADJECTIVE,4
RELATION:NOUN,NOUN,3
RELATIONSHIP:NOUN,NOUN,3
RELATIVE:NOUN,NOUN,3
RELATIVE:ADJECTIVE,ADJECTIVE,5
RELATIVELY:ADVERB,ADVERB,4
RELAX:VERB,VERB,4
RELAXATION:NOUN,NOUN,3
RELAXED:ADJECTIVE,ADJECTIVE,3
RELAXING:ADJECTIVE,ADJECTIVE,3
RELEASE:VERB,VERB,4
RELEASE:NOUN,NOUN,4
RELENTLESS:ADJECTIVE,ADJECTIVE,6
RELENTLESSLY:ADVERB,ADVERB,6
RELEVANCE:NOUN,NOUN,5
RELEVANT:ADJECTIVE,ADJECTIVE,4
RELIABILITY:NOUN,NOUN,5
RELIABLE:ADJECTIVE,ADJECTIVE,3
RELIANCE:NOUN,NOUN,6
RELIANT:ADJECTIVE,ADJECTIVE,6
RELIEF:NOUN,NOUN,5
RELIEVE:VERB,VERB,6
RELIEVED:ADJECTIVE,ADJECTIVE,4
RELIGION:NOUN,NOUN,3
RELIGIOUS:ADJECTIVE,ADJECTIVE,4
RELISH:VERB,VERB,6
RELISH:NOUN,NOUN,6
RELOCATE:VERB,VERB,5
RELUCTANT:ADJECTIVE,ADJECTIVE,5
RELUCTANTLY:ADVERB,ADVERB,5
RELY:VERB,VERB,4
REMAIN:VERB,VERB,3
REMAINING:NOUN,NOUN,4
REMAINS:NOUN,NOUN,4
REMARK:VERB,VERB,4
REMARK:NOUN,NOUN,4
REMARKABLE:ADJECTIVE,ADJECTIVE,4
REMARKABLY:ADVERB,ADVERB,5
REMEDY:NOUN,NOUN,4
REMEMBER:VERB,VERB,1
REMIND:VERB,VERB,3
REMINDER:NOUN,NOUN,5
REMORSE:NOUN,NOUN,6
REMOTE:ADJECTIVE,ADJECTIVE,5
REMOTE CONTROL:NOUN,NOUN,3
REMOVE:VERB,VERB,4
RENDER:VERB,VERB,5
RENEW:VERB,VERB,4
RENEWABLE:ADJECTIVE,ADJECTIVE,5
RENEWAL:NOUN,NOUN,5
RENOVATE:VERB,VERB,5
RENOVATION:NOUN,NOUN,5
RENOWNED:ADJECTIVE,ADJECTIVE,6
RENT:NOUN,NOUN,2
RENT:VERB,VERB,2
REORGANIZE:VERB,VERB,5
REPAIR:VERB,VERB,4
REPAIR:NOUN,NOUN,4
REPAY:VERB,VERB,4
REPEAT:VERB,VERB,2
REPEATED:NOUN,NOUN,6
REPEATEDLY:ADVERB,ADVERB,5
REPETITION:NOUN,NOUN,6
REPETITIVE:ADJECTIVE,ADJECTIVE,5
REPLACE:VERB,VERB,4
REPLACEMENT:NOUN,NOUN,4
REPLY:VERB,VERB,3
REPLY:NOUN,NOUN,3
REPORT:VERB,VERB,3
REPORT:NOUN,NOUN,3
REPORTEDLY:ADVERB,ADVERB,6
REPORTER:NOUN,NOUN,3
REPRESENT:VERB,VERB,4
REPRESENTATION:NOUN,NOUN,6
REPRESENTATIVE:NOUN,NOUN,4
REPROACH:NOUN,NOUN,6
REPROACH:VERB,VERB,6
REPRODUCE:VERB,VERB,5
REPRODUCTION:NOUN,NOUN,5
REPTILE:NOUN,NOUN,5
REPUBLIC:NOUN,NOUN,5
REPUTABLE:ADJECTIVE,ADJECTIVE,5
REPUTATION:NOUN,NOUN,4
REQUEST:NOUN,NOUN,3
REQUEST:VERB,VERB,3
REQUIRE:VERB,VERB,3
REQUIREMENT:NOUN,NOUN,4
RESCUE:VERB,VERB,3
RESCUE:NOUN,NOUN,4
RESEARCH:NOUN,NOUN,3
RESEARCH:VERB,VERB,4
RESEARCHER:NOUN,NOUN,4
RESEMBLANCE:NOUN,NOUN,6
RESEMBLE:VERB,VERB,5
RESENT:VERB,VERB,6
RESENTMENT:NOUN,NOUN,6
RESERVATION:NOUN,NOUN,4
RESERVE:VERB,VERB,3
RESERVE:NOUN,NOUN,5
RESERVED:ADJECTIVE,ADJECTIVE,6
RESIDENCE:NOUN,NOUN,6
RESIDENT:NOUN,NOUN,4
RESIDENT:ADJECTIVE,ADJECTIVE,5
RESIDENTIAL:ADJECTIVE,ADJECTIVE,5
RESIGN:VERB,VERB,4
RESIGNATION:NOUN,NOUN,6
RESILIENCE:NOUN,NOUN,6
RESILIENT:ADJECTIVE,ADJECTIVE,6
RESIST:VERB,VERB,4
RESISTANCE:NOUN,NOUN,6
RESOLUTION:NOUN,NOUN,6
RESOLVE:VERB,VERB,5
RESOLVE:NOUN,NOUN,6
RESORT:NOUN,NOUN,4
RESORT:VERB,VERB,6
RESOURCE:NOUN,NOUN,4
RESOURCEFUL:ADJECTIVE,ADJECTIVE,6
RESPECT:NOUN,NOUN,3
RESPECT:VERB,VERB,3
RESPECTABLE:ADJECTIVE,ADJECTIVE,5
RESPECTED:ADJECTIVE,ADJECTIVE,4
RESPECTFUL:ADJECTIVE,ADJECTIVE,5
RESPECTFULLY:ADVERB,ADVERB,6
RESPECTIVE:NOUN,NOUN,5
RESPECTIVELY:ADVERB,ADVERB,5
RESPOND:VERB,VERB,4
RESPONSE:NOUN,NOUN,4
RESPONSIBILITY:NOUN,NOUN,4
RESPONSIBLE:ADJECTIVE,ADJECTIVE,3
REST:VERB,VERB,4
REST:NOUN,NOUN,2
RESTART:VERB,VERB,5
RESTAURANT:NOUN,NOUN,1
RESTLESS:ADJECTIVE,ADJECTIVE,5
RESTORE:VERB,VERB,4
RESTRAIN:VERB,VERB,5
RESTRAINT:NOUN,NOUN,6
RESTRICT:VERB,VERB,5
RESTRICTED:ADJECTIVE,ADJECTIVE,5
RESTRICTION:NOUN,NOUN,5
RESTRICTIVE:ADJECTIVE,ADJECTIVE,6
RESTRUCTURE:VERB,VERB,6
RESULT:NOUN,NOUN,3
RESULT:VERB,VERB,4
RESUME:VERB,VERB,5
RETAIL:NOUN,NOUN,5
RETAILER:NOUN,NOUN,6
RETAIN:VERB,VERB,6
RETENTION:NOUN,NOUN,6
RETHINK:VERB,VERB,5
RETIRE:VERB,VERB,3
RETIRED:ADJECTIVE,ADJECTIVE,4
RETIREMENT:NOUN,NOUN,4
RETRACE:VERB,VERB,6
RETREAT:VERB,VERB,6
RETREAT:NOUN,NOUN,6
RETRIEVE:VERB,VERB,6
RETROSPECT:NOUN,NOUN,6
RETURN:VERB,VERB,3
RETURN:NOUN,NOUN,3
REUNION:NOUN,NOUN,6
REVEAL:VERB,VERB,5
REVELATION:NOUN,NOUN,6
REVENGE:NOUN,NOUN,4
REVENUE:NOUN,NOUN,5
REVERSAL:NOUN,NOUN,6
REVERSE:VERB,VERB,4
REVERSE:NOUN,NOUN,5
REVERSIBLE:ADJECTIVE,ADJECTIVE,6
REVERT:VERB,VERB,6
REVIEW:VERB,VERB,4
REVIEW:NOUN,NOUN,4
REVISE:VERB,VERB,3
REVISION:NOUN,NOUN,3
REVIVAL:NOUN,NOUN,6
REVIVE:VERB,VERB,6
REVOLT:VERB,VERB,6
REVOLUTION:NOUN,NOUN,4
REVOLUTIONARY:ADJECTIVE,ADJECTIVE,4
REWARD:NOUN,NOUN,3
REWARD:VERB,VERB,4
REWARDING:ADJECTIVE,ADJECTIVE,5
REWRITE:VERB,VERB,4
RHYME:VERB,VERB,6
RHYME:NOUN,NOUN,6
RHYTHM:NOUN,NOUN,4
RIB:NOUN,NOUN,4
RIBBON:NOUN,NOUN,6
RICE:NOUN,NOUN,1
RICH:ADJECTIVE,ADJECTIVE,3
RICH:NOUN,NOUN,5
RICHES:NOUN,NOUN,6
RICHNESS:NOUN,NOUN,5
RID:ADJECTIVE,ADJECTIVE,4
RIDE:VERB,VERB,1
RIDE:NOUN,NOUN,3
RIDER:NOUN,NOUN,3
